"","x"
"AGER",6
"CAV1",6
"SCGB3A1",6
"SCGB3A2",4.5587410107792
"EMP2",4.42686887750047
"HP",3.5670925110463
"S100A4",3.40778162095239
"TYROBP",2.83453615573496
"CXCL2",2.76380497829152
"IL32",2.57800169825611
"CAV2",2.57578186989164
"CTGF",2.56989253947576
"ADIRF",2.55030070194664
"IFI27",2.52084707000829
"FGG",2.49639462861795
"PGC",2.44900032740912
"TPPP3",2.43396431469701
"ANXA3",2.37903540281502
"TNNC1",2.33961563778435
"HSPA6",2.33244782537379
"FABP5",2.32714790070098
"CCL5",2.31277695943179
"S100A10",2.31248637839209
"DMBT1",2.30039963584498
"ID1",2.2999323976269
"SERPINA1",2.28720931191048
"APOC1",2.28305975394129
"SPINK5",2.22058804235283
"MALAT1",2.21886192417542
"C8orf4",2.20985792572936
"VIM",2.20309274053074
"NKG7",2.18719149228265
"PIGR",2.13902187388197
"SOX4",2.12814071932652
"MYL9",2.12810313187728
"FABP4",2.03294198419248
"JUN",2.02744398971757
"ID3",1.99247247628109
"HLA-B",1.98275629925494
"CYP4B1",1.96143081278354
"MCEMP1",1.92837797718546
"MT2A",1.91872069610771
"CTSH",1.90318340163183
"AGR2",1.90107774088003
"GKN2",1.8882835270767
"C1QB",1.87991920840039
"FCER1G",1.8785200367226
"C1QA",1.86721820046465
"MT-ND3",1.86560431111008
"ACTB",1.84646859171225
"CEACAM6",1.83753287489526
"ANXA2",1.83511850067022
"MARCO",1.82875092170024
"GADD45B",1.81527345510678
"B2M",1.80342136847711
"WARS",1.80227850931293
"LCN2",1.78951093572529
"CITED2",1.78828214629251
"NEAT1",1.78598883122779
"GNLY",1.78148086339363
"CXCL8",1.77872497300419
"DUSP6",1.77007947612223
"ALOX5AP",1.76186680590737
"CTSE",1.75320341316798
"HLA-A",1.74099569075491
"GZMH",1.74030430363898
"CORO1A",1.71669902607978
"LYZ",1.7117269128081
"LMO7",1.7062004683385
"GGTLC1",1.7035184043358
"C1QC",1.69578872501591
"AREG",1.68406353731729
"MSLN",1.68161662525928
"NAPSA",1.67425603040684
"LGALS1",1.66336739500217
"RAB11FIP1",1.64006876768197
"HLA-C",1.63512352182087
"AZGP1",1.6294258977866
"S100A6",1.62027967661395
"IER2",1.61708837930052
"KRT7",1.6136253664026
"IFITM3",1.60543116598179
"BIRC3",1.59285114725061
"PEG10",1.58452653076585
"RARRES3",1.58281377029933
"SLC27A2",1.57706480641777
"ICAM1",1.57236289172543
"CD68",1.56268554123126
"AGR3",1.55768978311247
"CYBA",1.55392269825129
"AIF1",1.54284196672267
"SOCS3",1.53503802297791
"APOE",1.53486931120048
"VSIG4",1.53316801463548
"EIF5A",1.52982152996744
"RPL13A",1.52155417481048
"SOD2",1.52122411922349
"SPOCK2",1.51905230833938
"MT-ND2",1.51230200455887
"TMSB10",1.50931438730476
"SLPI",1.50771102475412
"SFTPD",1.50672150963882
"FN1",1.50662137814978
"KLF6",1.50521084186563
"CD55",1.49845154545887
"CD24",1.4977974632218
"HCST",1.48517664881723
"WIF1",1.48503482069293
"AC008268.1",1.483464974351
"SFN",1.48265067662518
"LAPTM5",1.48170011709695
"CCL4L2",1.46787316803869
"NFKBIA",1.46631140589425
"LL22NC03-N95F10.1",1.45360561897253
"ID2",1.44429458336122
"IFI6",1.43350841248271
"LRRC75A",1.42987136160006
"SPI1",1.42699259291045
"C11orf96",1.42533750747946
"LHX9",1.42305527949928
"RGCC",1.4217045008705
"PSME2",1.42051437895634
"CXCL17",1.42010079378118
"MT-ND1",1.41178088187074
"TUBA1B",1.41066593292961
"RDX",1.40642074391179
"G0S2",1.40494820743536
"PPP3CA",1.40051492022091
"GRN",1.39939020043962
"SOCS2",1.39757803460036
"TMSB4X",1.39358202578001
"LGALS4",1.39270631187508
"TACSTD2",1.39187086390832
"IRF1",1.38958497139707
"CXCL3",1.38802757522728
"DBI",1.38789755898859
"DUSP1",1.38715123300937
"SERPINB1",1.38503699825351
"ISG15",1.37590237997805
"CLDN18",1.37108825735335
"AQP4",1.36974151220131
"TCF7",1.36515100754685
"KRT19",1.36501520516094
"CKB",1.36376558905518
"SAT1",1.36114087463298
"UBE2L6",1.36105944842507
"RP11-635O16.2",1.35937488207883
"AGTR2",1.35773274964981
"C19orf33",1.3552720323924
"AC079630.4",1.35380084065527
"TNFRSF12A",1.35349054963423
"C1orf56",1.35180687248359
"RNASE1",1.34771860004378
"C1orf162",1.34540826795121
"RPS19",1.34242187329311
"CA2",1.34134677614401
"GPRC5A",1.34093918738671
"FOS",1.34087855833655
"AADAC",1.34053566432977
"CRYM",1.33892722676392
