"","x"
"A2M",0.853769067609623
"AAAS",0.910768894962852
"AACS",0.807276019530743
"AADAC",1.19512028474738
"AAED1",0.967931298684151
"AAK1",1.08169014130455
"AAMDC",1.09068827435569
"AAMP",0.66638856412427
"AARS",1.38275959719424
"AASDH",1.00798496603911
"AASDHPPT",1.19672809616301
"AASS",0.68241904991075
"AATF",0.992926423526446
"ABCA3",1.22111704700258
"ABCA4",0.864538097663221
"ABCA5",1.4213519855594
"ABCA7",0.856391825690692
"ABCB8",0.803062877874967
"ABCC3",1.2702875180103
"ABCC4",1.04333281994562
"ABCC5",1.00737737383824
"ABCC6",1.2810434106684
"ABCD3",0.913298143226274
"ABCE1",0.96225030800512
"ABCF1",0.793733573028869
"ABCF2",0.733299358282284
"ABHD10",1.32259926250044
"ABHD11",0.796462283073252
"ABHD11-AS1",1.04335568551936
"ABHD12",0.877704117694667
"ABHD13",0.859897601700445
"ABHD14A",0.99612683094106
"ABHD14B",0.872553649330866
"ABHD17A",0.741360923541022
"ABHD17C",0.841351974425668
"ABHD2",0.873482996523289
"ABHD3",1.58424489759767
"ABHD5",0.856921883218316
"ABI1",0.958511723871603
"ABI2",0.876614342485068
"ABL2",1.09035687785051
"ABLIM1",0.972442819660187
"ABO",0.921014045991179
"ABR",1.1554213592259
"ABRACL",0.810823270819592
"ABT1",1.06002464374837
"AC004951.6",1.01863894456953
"AC007246.3",0.871168547897326
"AC007325.4",1.07552809913443
"AC007405.6",0.716941777022909
"AC009133.12",1.27070970916253
"AC009403.2",0.964689158662341
"AC013461.1",1.40870779831455
"AC018816.3",0.910510250070311
"AC074117.10",0.965112065391152
"AC090498.1",0.936760155742401
"AC090616.2",0.830495017983679
"AC091729.9",0.927657522949094
"AC093323.3",0.858377349147814
"AC104667.3",1.20643826616741
"AC245100.1",0.798112460555326
"ACAA1",0.846073222943994
"ACAA2",1.0261978027604
"ACACA",0.680329498876542
"ACAD8",0.922560700122521
"ACADM",1.21597156506439
"ACADS",0.813581699113676
"ACADSB",1.22196848960774
"ACADVL",0.807135556235599
"ACAP1",1.3354227799382
"ACAP2",0.91750400209093
"ACAT1",0.90528935461425
"ACAT2",1.00890051093372
"ACBD3",0.9293150499824
"ACBD4",0.629157251418044
"ACBD5",0.642216293687468
"ACBD6",0.943673680317894
"ACCS",0.814091304311002
"ACER3",0.982837208044738
"ACHE",0.937891637564504
"ACIN1",0.840283222393624
"ACLY",0.983718048749761
"ACO1",0.947671180435367
"ACO2",0.833467359264779
"ACOT13",0.964536522927875
"ACOT2",0.84017141582455
"ACOT7",0.884339973108837
"ACOT8",0.749594520831863
"ACOX1",0.85025147772163
"ACP1",0.868171075630223
"ACP2",0.813693593368003
"ACP5",0.847932058103102
"ACSL1",0.633431196119009
"ACSL3",0.951893701963132
"ACSL4",1.01543713508132
"ACSL5",1.13051943021278
"ACSM3",0.783155329210941
"ACSS1",0.590801080227133
"ACSS2",0.76474837621996
"ACTB",1.56596893639542
"ACTG1",0.855481285522636
"ACTL6A",0.922487695352561
"ACTN1",1.39898981829892
"ACTN4",1.18741187919796
"ACTR10",0.989668081354693
"ACTR1A",0.946713655629636
"ACTR1B",0.974853998470279
"ACTR2",1.00851283966424
"ACTR3",1.0655164880556
"ACTR6",1.07061009046814
"ACVR1",1.06103768787103
"ACVR1B",1.06987747083827
"ACYP1",0.816666036333813
"ACYP2",0.854727131938215
"ADAL",0.717179931958145
"ADAM15",0.808789847687398
"ADAM17",1.14048427014512
"ADAM28",0.703354776708679
"ADAM8",0.778705469916958
"ADAM9",1.02958483312197
"ADAMTS1",0.794308993215586
"ADAR",1.0029222316142
"ADAT1",0.888199542513341
"ADCK2",0.86320492339501
"ADCK3",1.00207479726842
"ADCY7",1.21991825564363
"ADCY9",0.961272266124874
"ADD1",0.862373573183566
"ADD3",0.933621850245941
"ADGRA3",0.801835885061026
"ADGRE5",0.819826949415109
"ADGRF5",1.03582790746742
"ADGRG1",0.882883664847907
"ADGRL1",1.09517650113002
"ADGRV1",0.676090371343381
"ADH5",1.0700063262461
"ADI1",1.00798446370835
"ADIPOR1",0.785078675443326
"ADIPOR2",0.814878124392711
"ADIRF",1.20607817940142
"ADK",1.2398484079975
"ADNP",0.752709890399737
"ADNP2",0.843399444635764
"ADPGK",0.726366990456627
"ADPRHL2",0.849161035655187
"ADRB2",1.05609337676518
"ADRBK1",1.06972401494828
"ADRBK2",0.795529382043608
"ADRM1",0.874345113390742
"ADSL",1.06203250751001
"ADSS",1.01940377659751
"AEBP2",1.10701592124623
"AES",1.02801223671544
"AFAP1",0.692576050098779
"AFAP1-AS1",0.805138415799338
"AFF1",1.00102964254583
"AFF4",1.08982255309897
"AFG3L2",0.896764557662732
"AFMID",1.90729186191621
"AFTPH",1.02351562475669
"AGA",1.12809494648793
"AGAP3",0.778362511187965
"AGBL5",1.38908484247563
"AGFG1",0.977243108995145
"AGFG2",0.687639978266093
"AGGF1",0.952627350501188
"AGK",1.19895384655331
"AGL",0.883526573779718
"AGO1",0.917457965067761
"AGO2",0.716844172321087
"AGO3",1.00601830273372
"AGO4",1.13883465628385
"AGPAT1",0.847014720153092
"AGPAT2",1.08406825263782
"AGPAT3",0.84421326754119
"AGR2",2.11577884954785
"AGR3",2.1894253082774
"AGRN",1.11291101388192
"AGTRAP",0.945928407111201
"AHCTF1",0.827528135025157
"AHCY",1.14105240483591
"AHCYL1",0.977890168354719
"AHCYL2",1.13063980202024
"AHDC1",1.07607065960371
"AHI1",0.831706964476798
"AHNAK",0.945975128799804
"AHR",0.967141749981974
