"","x"
"A1BG",0.975500327988361
"AADAC",1.20683514616879
"AAED1",1.11032592727664
"AAGAB",1.00682255788657
"AAK1",0.969397114621893
"AAMDC",1.00142631632633
"AAMP",0.881388680035712
"AAR2",0.997415091150175
"AARD",1.29792326814009
"AARS",0.997534909409051
"AASDH",1.17289383481971
"AASDHPPT",0.969229597241891
"AATF",0.957399577126822
"ABCA1",1.21154224783294
"ABCA13",1.34760678592397
"ABCA3",1.15123043107311
"ABCA5",1.2447227914487
"ABCB7",0.969104295503768
"ABCB8",0.88136130024516
"ABCC3",0.94463739558757
"ABCC4",0.934992712755603
"ABCC5",1.17101668267916
"ABCC6",0.888479498580027
"ABCD3",0.973682875193885
"ABCD4",0.828030148560061
"ABCE1",0.761610297627016
"ABCF1",0.97748894495459
"ABCG1",0.986808451284574
"ABHD11",1.08384370097403
"ABHD12",0.816134825294894
"ABHD13",0.794478044446619
"ABHD14A",0.889642580887552
"ABHD14B",0.839113774460384
"ABHD17A",0.800382046470938
"ABHD2",1.29408940206406
"ABHD3",0.951326138320208
"ABHD5",0.951518703794738
"ABI1",0.963069282322906
"ABI2",1.26594561462694
"ABL1",0.949090748383947
"ABL2",0.927477587095957
"ABLIM1",1.17121823680046
"ABO",1.02902887935811
"ABR",1.05888113553934
"ABRACL",0.917536780350927
"ABT1",0.899994563337765
"ABTB1",1.16559627272188
"AC004556.1",0.915730789980085
"AC004951.6",0.792402591493426
"AC007246.3",1.04886575154588
"AC007325.4",1.24152064634212
"AC007405.6",1.05796021604334
"AC008268.1",1.19897153775173
"AC009133.12",0.996587306744245
"AC009403.2",0.750901675578073
"AC013264.2",2.07917086809863
"AC013461.1",1.06683949419609
"AC058791.1",0.950694899923947
"AC074117.10",1.15091569964984
"AC079630.4",1.14753940944282
"AC090498.1",0.737589948401542
"AC090616.2",1.14287826286993
"AC093323.3",0.933424149712156
"AC159540.1",1.16662110470232
"AC245100.1",1.02793741961291
"ACAA1",0.756729251898151
"ACAA2",1.16987231615758
"ACACA",1.20776859603022
"ACAD9",0.956171807723086
"ACADL",0.870249213375007
"ACADM",0.925034561647567
"ACADS",0.828598343639347
"ACADSB",0.943795430437877
"ACADVL",0.77907231164986
"ACAP1",1.06654691685028
"ACAP2",0.922597176770952
"ACAT1",0.912938726793661
"ACAT2",0.959166270404576
"ACBD3",1.06159457815624
"ACBD5",0.968331270145294
"ACBD6",1.01780814492644
"ACER3",0.803421615209528
"ACIN1",0.900209591549283
"ACLY",0.98513473793342
"ACO1",0.833629006634449
"ACO2",0.91220856979731
"ACOT11",0.96269333176016
"ACOT13",0.935565046989195
"ACOT7",1.03094059346547
"ACOT8",1.023744789781
"ACOT9",1.11200224135317
"ACOX1",0.829641898185064
"ACOXL",1.30763712757848
"ACP1",0.752352885359763
"ACP2",1.00431625892493
"ACP5",0.815704034084755
"ACP6",1.12220478574568
"ACSF2",0.927024768624976
"ACSF3",0.793155972993573
"ACSL1",0.865798539834518
"ACSL3",0.939724000559722
"ACSL4",0.993221606038789
"ACSL5",0.835755721202345
"ACSS1",0.990147955713705
"ACSS2",1.25674714489856
"ACTB",1.17348817035128
"ACTG1",0.974361450896046
"ACTL6A",0.916182515282332
"ACTN1",1.06295150075958
"ACTN4",0.962829552801191
"ACTR10",0.93464220137159
"ACTR1A",0.791233472249652
"ACTR1B",0.948876155184453
"ACTR2",0.779417796632055
"ACTR3",0.757403340263642
"ACTR3C",0.831384412932169
"ACTR6",0.822756913037808
"ACVR1",0.948042055966684
"ACVR1B",0.970402481284726
"ACVR2B",0.922906611094844
"ACYP1",1.56290445033723
"ACYP2",1.00917148495574
"ADAM10",0.879621916440675
"ADAM15",0.809633329042953
"ADAM17",0.797269332548555
"ADAM9",0.985449479226581
"ADAMTSL4",1.16701526114251
"ADAR",0.939724675916781
"ADAT1",1.0124844549478
"ADCK3",1.19405198135212
"ADCK4",1.11731018853122
"ADCY9",0.906591067849532
"ADD1",0.98533581622886
"ADD3",1.06265191398466
"ADGB",1.15434150064071
"ADGRA3",1.1693129879278
"ADGRD1",0.999534754126041
"ADGRE5",0.757210467934032
"ADGRF5",0.955635862783465
"ADGRG1",1.13377555011492
"ADGRV1",1.14661069117394
"ADH5",0.807787178969727
"ADI1",0.863525833241498
"ADIPOR1",0.910503570687684
"ADIPOR2",0.97942758644315
"ADIRF",1.97183431905524
"ADK",0.839106592591217
"ADNP",0.841031892036236
"ADNP2",0.762640790255002
"ADPGK",0.923114968246756
"ADPRHL2",1.17844395388893
"ADRB1",0.970556668274271
"ADRB2",1.22749455821602
"ADRBK1",0.908537225145794
"ADRBK2",1.04115106383516
"ADRM1",0.837277402247413
"ADSL",1.11684729166815
"ADSS",0.955389045155106
"ADSSL1",1.06980767092123
"AEBP2",0.89063464829949
"AES",1.06503052645064
"AFF1",1.10593816104589
"AFF3",1.05061291584874
"AFF4",0.886360758101612
"AFG3L2",0.96113833602768
"AFMID",0.994167027189673
"AFTPH",0.90764492670684
"AGA",1.01419697889513
"AGAP1",0.932302691640227
"AGAP3",0.992352234088572
"AGBL2",1.13236330069122
"AGBL5",0.943848036145158
"AGER",3.83331973887382
"AGFG1",0.934124897962791
"AGGF1",0.749285383021267
"AGL",1.12276287096769
"AGO1",0.894542626527897
"AGO2",1.02770310816401
"AGO3",0.968016964587481
"AGPAT1",0.957035775271437
"AGPAT2",0.909650315103351
"AGPAT3",1.08717171642451
"AGPS",0.909135297978168
"AGR2",1.07239944179074
"AGR3",1.73423914608233
"AGRN",0.912932628079323
"AGTPBP1",0.861644772844257
