"","x"
"CAPS",6
"EMP2",6
"WFDC2",5.99002424728643
"CXCL8",5.84724671809951
"RTKN2",5.81738857873983
"TFF3",5.40455828612917
"AGER",4.21698446889663
"ADIRF",4.21572110376177
"VIM",4.21089431133967
"IGFBP7",4.11960103636293
"CAV1",4.08653289478376
"TPPP3",4.07330030321593
"LCN2",3.95284588948916
"FGG",3.88987520141578
"PIFO",3.72708143243946
"S100A4",3.70545189533929
"MORN2",3.50712103658177
"CAV2",3.46614729222094
"GSTA1",3.43716874446714
"SCGB3A2",3.34267609950454
"SPINK5",3.28292871266019
"IFI27",3.23806107862186
"DYNLL1",3.22533405557373
"LMO7",3.02576271318338
"CLIC5",2.99313292707171
"CD24",2.97103389365393
"TYROBP",2.95007057948043
"MYL9",2.90771899934332
"PGC",2.83058127214174
"CETN2",2.78681886578285
"CYP4B1",2.75621257140411
"S100A10",2.74568896937371
"ANOS1",2.74347687287748
"TNNC1",2.68752229474183
"TSPAN1",2.63615728226028
"C1QA",2.59506805340292
"BPIFB1",2.53640649768709
"ODF3B",2.43887339105662
"FAM229B",2.38363001715313
"GAS6",2.35365483813427
"B2M",2.34852607958374
"CD55",2.33636462415817
"CXCL2",2.30766032470621
"IL32",2.27588512059074
"FABP5",2.26508709267621
"PLAC8",2.21794916704282
"SOX4",2.21777814116237
"GPRC5A",2.21464248839659
"MRPS31",2.20046550597189
"LYZ",2.19195589745257
"SLPI",2.17960600094598
"LGALS1",2.17443655547364
"KRT7",2.14884782143324
"DMBT1",2.14750150111032
"SCGB3A1",2.12870628352677
"ANXA3",2.10941814318885
"SCGB1A1",2.10257671550372
"MDK",2.08946804886084
"C1QB",2.08301963755149
"CTGF",2.03929970267052
"C1QC",2.02653356932912
"CEACAM6",2.01906860573578
"NNMT",2.01689833453405
"KLK11",1.99847254918678
"TUBA1A",1.9946079100078
"FCER1G",1.9631117359146
"ALDH1A1",1.90221515371843
"PEG10",1.90000069342427
"ANXA2",1.88635137278508
"FMO2",1.88282989863572
"RPL13A",1.86475788421792
"ICAM1",1.86308966640147
"HSP90AA1",1.8567742111084
"IFT57",1.84824436356198
"CXCL3",1.84589817889629
"EZR",1.8345457655312
"ANKRD29",1.83415953803382
"VEGFA",1.81612821974447
"KRT19",1.7996423873833
"CYBA",1.79501733293809
"AQP5",1.79252688580795
"CLDN18",1.7918078029624
"PRDX5",1.78473534232249
"NAPSA",1.781257785563
"AGR2",1.77960742365281
"RGCC",1.76442803725641
"DAPK2",1.76131831839294
"NQO1",1.7601816550328
"ALDH3B1",1.75999983161056
"LRRC23",1.75593461417988
"FTH1",1.75301461450732
"FABP4",1.74546161785817
"MCEMP1",1.73515284383616
"CTSH",1.73253736962382
"ALOX5AP",1.72911683339069
"EMP3",1.72844477900658
"AHNAK",1.72839244105691
"CRIP1",1.72423188418184
"CIB1",1.7232099840316
"ID3",1.72297922352084
"TACSTD2",1.71413328718116
"NEAT1",1.7077224719471
"RARRES3",1.706178445263
"MARCO",1.69484129149553
"AREG",1.69472228734338
"TUBB4B",1.69242310094629
"C8orf4",1.69226637156092
"CCL4L2",1.6919810384141
"RAB11FIP1",1.68161463279651
"GKN2",1.67905253119297
"TIMP1",1.67603600149128
"LAPTM5",1.66964274729833
"ID2",1.66727181015165
"AZGP1",1.65663341780134
"C1orf198",1.64953739145368
"SDPR",1.64889492889379
"KIF9",1.64768698768582
"PLA2G1B",1.64681179140828
"CD68",1.62086998754324
"SRGN",1.61989172990785
"CD52",1.61959179897639
"SFTPD",1.60732673350466
"WWC2",1.60402763789651
"HES1",1.59446820448679
"TSPAN13",1.57368815778218
"DBI",1.56834565052762
"FN1",1.5578879015103
"FOLR3",1.55235566374208
"CLU",1.5485829236059
"LST1",1.54457390305054
"SERPINA1",1.54287226944278
"F3",1.54127534833589
"TNFRSF12A",1.54038058461781
"ANXA1",1.53936206687971
"DUSP6",1.53915603764745
"CKB",1.53482327270973
"TMSB10",1.53447088764502
"CES1",1.53191365934044
"APOC1",1.53147074107938
"C19orf33",1.52884913047875
"GDF15",1.52097605820498
"CLIC3",1.51928156215358
"CRIP2",1.51925402839788
"PIGR",1.51587359913663
"AQP4",1.51371644977551
"CALM1",1.50690690042443
"IFT27",1.50526845393083
"ID1",1.49549384030271
"CCL4",1.49540862725567
"DNALI1",1.49133283084728
"GOLGA8B",1.48172811818199
"IER3",1.47380162959087
"WIF1",1.47256387646127
"RRAD",1.47073831118234
"HHIP",1.46780694820896
"GRN",1.46488568101153
"LRRK2",1.45913017513837
"ABLIM1",1.45879516450948
"FXYD3",1.4489440027189
"XIST",1.44420360487624
"TMSB4X",1.43545209660266
"SCAI",1.43451300078665
"ALCAM",1.43431395864616
"SLC44A4",1.43095621650936
"CYB5A",1.42456445248402
"RARRES2",1.4245319690351
"SLC40A1",1.42375548326517
"TTN",1.42288873574806
"PSENEN",1.41936100297978
"ITGA3",1.41672826816199
"ISG15",1.41495480119549
"CLUAP1",1.4147822371927
"HSBP1",1.41288529841451
"TNFAIP3",1.41255084058222
"AGR3",1.41183324338857
"MT2A",1.40859954698232
"UTRN",1.40503558486684
"TIMP2",1.40139255550385
"MT-ND3",1.3992037437265
"HMGB3",1.39743901636597
"IK",1.39714200738432
"MYLIP",1.39125290330504
"INSR",1.39043090372196
"TM4SF1",1.38615227518892
"S100A6",1.38597951541192
"PTRF",1.38483457117155
"SH3BGRL3",1.38244855330356
"CGN",1.38184303848765
"KCNQ1OT1",1.38145900966774
"CITED2",1.38005293991996
"CHIA",1.37779554789795
"SOCS3",1.37437134852689
"CH17-340M24.3",1.37278489116817
"EPB41L5",1.37215486129218
"MLLT4",1.37099297529191
"IFT43",1.37052638873286
"NCOA7",1.36819996732175
"TFPI",1.36810281678772
"BDP1",1.36371613481346
"METTL7A",1.36050253921571
"AC008268.1",1.358791228819
"ALPL",1.35467126875093
"TNS1",1.35212468488102
"LY6E",1.35177115548366
"GSTP1",1.35128707968521
"APOE",1.34984312903404
"TSPAN6",1.34831708489134
"NDNF",1.34758763413695
"CYR61",1.34613483396731
"ABCA3",1.34084641280439
"S100A9",1.33864428373909
"GALNT5",1.33812410610577
"SORBS2",1.33724318643388
"RPS19",1.33660808018321
"GSN",1.33389532074735
"FAM174A",1.33241369321174
"PGM1",1.33227486157374
