"","x"
"A1BG",0.987275120289573
"AAED1",1.00452083807651
"AAMDC",1.03749550287277
"AAMP",1.05349884813259
"ABCA3",1.34084641280439
"ABCC6",0.964933288125915
"ABCD3",1.04015000422957
"ABCF1",0.994405168456311
"ABHD11",0.956584790094354
"ABHD12",0.976750049419718
"ABHD14A",1.03593244291557
"ABHD14B",0.826569331284786
"ABHD17A",0.819818303586734
"ABHD2",1.12903526867889
"ABHD5",0.918153476925407
"ABI1",1.02778426598721
"ABI2",1.12001732475316
"ABLIM1",1.45879516450948
"ABO",1.05457536158559
"ABRACL",0.940333946782847
"AC004556.1",1.06509641336035
"AC007405.6",1.00327701115484
"AC008268.1",1.358791228819
"AC013461.1",1.15457708580737
"AC079630.4",1.21460224510725
"AC090498.1",0.808555608199591
"ACAA1",0.924746966913573
"ACAA2",0.953765923129806
"ACACA",1.07171769926471
"ACADM",1.07742317917066
"ACADSB",0.853514595971538
"ACADVL",1.00364844321492
"ACAP2",0.898890807710248
"ACAT1",0.932222850455526
"ACAT2",1.18697839622477
"ACBD3",0.903598764940217
"ACBD6",0.965148778967268
"ACIN1",0.990735765009598
"ACO2",0.939379403231805
"ACOT13",0.960488512905595
"ACOX1",1.04057438873208
"ACP1",0.895187497853377
"ACP5",1.11799484251682
"ACSL1",0.945279183866872
"ACSL3",0.960969459274466
"ACSL4",1.28570358862986
"ACSL5",0.96049415207251
"ACSS1",1.02621521253745
"ACSS2",1.0473228632737
"ACTB",1.25577274061311
"ACTG1",1.13244795728889
"ACTN4",0.819864340213359
"ACTR10",0.950184620744391
"ACTR1A",0.952353622888769
"ACTR1B",1.10557402287649
"ACTR2",1.0551850733095
"ACTR3",0.931403953257826
"ACYP2",1.07324552849236
"ADAM10",1.09290191623187
"ADAM15",0.852449655862926
"ADAM9",0.942849914985049
"ADAR",1.07111690565169
"ADD1",0.95094661083528
"ADD3",0.974829270283043
"ADGRE5",1.11420584879012
"ADGRF5",0.948353731282055
"ADH5",0.96040619792652
"ADI1",0.907275062403513
"ADIPOR1",0.88417461549971
"ADIRF",4.21572110376177
"ADK",0.850448967774955
"ADPGK",0.927431853398993
"ADRB2",1.03298302825872
"ADRM1",0.827767650144734
"ADSS",0.963942477039954
"AES",0.960930602910494
"AFF3",1.0777712709548
"AFF4",0.91611466155324
"AFTPH",0.930135847262377
"AGER",4.21698446889663
"AGGF1",0.843783621031822
"AGPAT2",1.09012674243093
"AGR2",1.77960742365281
"AGR3",1.41183324338857
"AGRN",1.2534770323292
"AGTRAP",0.884344667474775
"AHCY",0.839261026465614
"AHCYL1",1.05746624474181
"AHCYL2",1.12252881799921
"AHI1",1.16144630162934
"AHNAK",1.72839244105691
"AHR",1.00062483053893
"AHSA1",1.01758231315502
"AIDA",0.968714514684569
"AIG1",0.852577976175557
"AIMP1",0.923236370038348
"AIP",0.988743177565706
"AK1",0.926568920670218
"AK2",1.0195253230475
"AK3",0.921485267802113
"AKAP1",0.909017302906609
"AKAP13",0.921623996010566
"AKAP17A",0.805871619202329
"AKAP9",1.16477085643742
"AKIRIN1",1.01297207984683
"AKR1A1",0.913743466660851
"AKR1C1",1.30193278438206
"AKR7A2",0.954124668880764
"AKT1",1.07824179628532
"AKT2",0.988337670139418
"ALAS1",1.01052288223625
"ALCAM",1.43431395864616
"ALDH1A1",1.90221515371843
"ALDH2",0.80642280091908
"ALDH3A2",1.06586677508386
"ALDH3B1",1.75999983161056
"ALDH6A1",0.882853803967201
"ALDH9A1",0.91964954887518
"ALDOA",0.862564945626264
"ALG5",0.992067520289807
"ALKBH5",1.01746502422582
"ALKBH7",0.82542623883714
"ALOX15B",1.03746508456412
"ALOX5AP",1.72911683339069
"ALPL",1.35467126875093
"AMD1",1.0267510304825
"AMOTL2",1.01169530701721
"AMZ2",1.08774239316314
"ANAPC10",0.892185865317511
"ANAPC11",0.803759194932107
"ANAPC13",0.853429889566101
"ANAPC15",1.05508958332878
"ANAPC16",0.774475947203826
"ANAPC5",1.04125314703168
"ANG",1.30889048172701
"ANK3",0.981191861109144
"ANKRD10",0.873386450291403
"ANKRD11",0.970356252004908
"ANKRD12",1.00337855666307
"ANKRD17",0.937629832384684
"ANKRD28",0.860463963028681
"ANKRD29",1.83415953803382
"ANKRD65",1.04576906230234
"ANOS1",2.74347687287748
"ANP32A",0.94995503314425
"ANP32B",0.982212279282673
