"","x"
"A1BG",349.252187639918
"AACS",36.8499444505587
"AAED1",84.9730898962272
"AAGAB",89.5567421333668
"AAK1",78.1155510669867
"AAMDC",66.3876286464056
"AAMP",199.273698376373
"AAR2",35.1637410833572
"AARS",50.0722210315144
"AASDHPPT",91.4949664301796
"AASS",116.138691445865
"AATF",98.128399519435
"ABCA1",50.4180074943668
"ABCA3",500.236281459566
"ABCA5",80.6296855893112
"ABCA7",80.8527559657475
"ABCB8",40.3569039952456
"ABCC3",687.536245866563
"ABCC4",232.93311198784
"ABCC5",76.3782260586109
"ABCC6",146.315704206579
"ABCD3",232.521777929137
"ABCD4",45.5062549324913
"ABCE1",87.8705803573156
"ABCF1",144.190749956461
"ABCF2",49.8950189573988
"ABCG1",34.9352841763436
"ABHD11",118.348803830493
"ABHD11-AS1",35.1954599456695
"ABHD12",151.213310734851
"ABHD13",74.8994943601405
"ABHD14A",161.662150536552
"ABHD14B",272.733187150367
"ABHD17A",118.576557900788
"ABHD17C",174.675014492767
"ABHD2",374.675410073768
"ABHD3",68.2615176541882
"ABHD5",246.759174371936
"ABHD8",53.9491609746459
"ABI1",134.16084320586
"ABI2",137.638407078064
"ABL1",66.6274109920156
"ABL2",175.051159677436
"ABLIM1",62.1326532171958
"ABO",225.788231545901
"ABR",94.6809484310195
"ABRACL",243.801369575116
"ABT1",107.258956803911
"ABTB1",75.3566757035807
"AC003075.4",47.2470509452727
"AC004951.6",195.31582605555
"AC007246.3",69.7566362102113
"AC007325.4",33.7030407471149
"AC007405.6",299.340922948489
"AC008268.1",288.915844713285
"AC009133.12",75.3237771938614
"AC011718.2",46.2720856265583
"AC013461.1",112.87086808403
"AC026471.6",59.9589545362365
"AC079630.4",166.721670969114
"AC090498.1",479.471823915215
"AC090616.2",140.199391095119
"AC245100.1",48.53718285319
"ACAA1",182.120662331237
"ACAA2",173.342573149097
"ACACA",99.5501064802115
"ACAD8",219.729505187196
"ACADM",117.386768848067
"ACADS",47.1426206089588
"ACADSB",208.624382430247
"ACADVL",543.642785887506
"ACAP2",83.2601405224451
"ACAP3",68.5017211930917
"ACAT1",140.873249622358
"ACAT2",75.2773098231108
"ACBD3",294.090171828993
"ACBD6",171.839667462234
"ACER3",33.0497514767662
"ACIN1",296.658492211305
"ACLY",144.120090951356
"ACO1",39.6318643792134
"ACO2",166.603928662306
"ACOT13",197.114578048161
"ACOT9",86.1997526357992
"ACOX1",136.278941771105
"ACOXL",119.353115399679
"ACP1",397.896989823682
"ACP2",66.0753416390769
"ACP5",387.348938204375
"ACSF2",26.9032664135622
"ACSF3",52.187928810662
"ACSL1",216.352240450068
"ACSL3",248.215208979033
"ACSL4",123.592505884973
"ACSL5",102.056866557382
"ACSS1",55.9854239293134
"ACSS2",203.551705691268
"ACTB",7685.98997397995
"ACTG1",3146.71031810044
"ACTL6A",65.9009236575788
"ACTN1",75.5987160390072
"ACTN4",651.315625482152
"ACTR10",192.714083834916
"ACTR1A",111.244839728138
"ACTR1B",119.602002419887
"ACTR2",417.280346151087
"ACTR3",325.724606911941
"ACTR6",19.726957607387
"ACVR1B",61.5198801054702
"ACVR2B",34.7554570866798
"ACYP2",125.005740086196
"ADAM10",143.599870494268
"ADAM15",153.170693548881
"ADAM17",124.261878700092
"ADAM9",198.829017879468
"ADAMTS9",108.546704058518
"ADAR",457.583425901101
"ADAT1",43.7271202653298
"ADCK3",63.5327885454453
"ADCK4",31.4162760233804
"ADCY6",45.3967295698837
"ADCY7",36.6141451642201
"ADCY9",36.8117172516164
"ADD1",171.581261555133
"ADGRA3",43.5158561469931
"ADGRD1",54.3845183343245
"ADGRE5",159.792102266126
"ADGRF5",941.387818468732
"ADGRG1",82.4703334099009
"ADGRG6",146.346470349792
"ADGRL1",78.4527440868095
"ADGRV1",63.6023777605303
"ADH5",249.568905805361
"ADI1",595.397936196968
"ADIPOR1",454.374543535622
"ADIPOR2",46.8669927899828
"ADIRF",492.109613150974
"ADK",369.783446305601
"ADNP",108.077718883856
"ADPGK",237.809445188405
"ADPRHL2",76.7617282339906
"ADRB2",38.7099311837105
"ADRBK1",49.0885725909338
"ADRBK2",83.4720178839544
"ADRM1",190.797580527274
"ADSL",55.3635676116519
"ADSS",193.999303961326
"AEBP2",90.8144075836937
"AES",570.570700090981
"AFF1",77.6188347020947
"AFF3",131.854550849766
"AFF4",365.252081513618
"AFG3L2",160.615535060442
"AFTPH",146.372498595248
"AGA",86.8571304306798
"AGAP1",32.7478813547731
"AGAP3",206.534963431436
"AGER",1998.50567764365
"AGFG1",98.041320339643
"AGGF1",62.993448771591
"AGL",42.3166618872634
"AGO1",39.3904042005498
"AGO2",123.407974893677
"AGO3",132.797817780453
"AGPAT1",84.3763987882202
"AGPAT2",784.871725557033
"AGPAT3",113.58754591027
"AGPS",38.2759535547127
"AGR2",2611.38307271498
"AGR3",2217.65768337145
"AGRN",381.601527940522
"AGTRAP",175.025915965568
"AHCTF1",74.2697477033214
"AHCY",233.156874860341
"AHCYL1",445.788994374399
"AHCYL2",221.693328982904
"AHI1",229.696035937258
"AHNAK",237.642971936582
"AHR",426.840687427916
"AHSA1",255.922366224922
"AHSA2",60.5071342796114
"AIDA",421.259372771595
"AIF1",50.9904653190376
"AIG1",208.31346406693
"AIM1",48.7782628216818
"AIMP1",347.942345880058
"AIMP2",70.5104720023143
"AIP",145.631304737188
"AK1",1281.07531276217
"AK2",371.24228729321
"AK3",286.312837679033
"AK6",203.567255871689
"AKAP1",186.628840680907
"AKAP10",37.2620171904371
"AKAP11",89.8110646627778
"AKAP13",843.347724039277
"AKAP17A",117.110132809315
"AKAP8",67.4648269909544
"AKAP8L",140.628316185806
"AKAP9",432.149103365235
"AKIP1",42.4913533301756
"AKIRIN1",122.191366890611
"AKIRIN2",98.6968168298148
"AKNA",33.9274135040133
"AKR1A1",346.193050413346
"AKR7A2",178.328448020695
"AKT1",231.636530190187
"AKT1S1",115.258271871375
"AKT2",100.575027506405
"AKTIP",103.560186761008
"AL592183.1",31.1548500359578
"ALAS1",140.841019553008
"ALCAM",213.721803985109
"ALDH16A1",50.983659947309
"ALDH18A1",56.6942209392745
"ALDH1A1",70.2674571083805
"ALDH2",457.249235126924
"ALDH3A2",200.855527686529
"ALDH3B1",223.280179371335
"ALDH5A1",66.1932121729282
"ALDH6A1",81.8495998198596
"ALDH9A1",231.71805507397
"ALDOA",987.667171912132
"ALG1",57.3950272133122
"ALG12",81.5811668081809
"ALG13",67.463234724467
"ALG2",83.4442974962747
"ALG3",59.3993565963335
"ALG5",381.818886256295
"ALKBH3",44.8567281761721
"ALKBH5",153.784161421789
"ALKBH6",29.4196004278569
