"","x"
"BPIFA1",6
"C9orf24",6
"CAPS",6
"CCNO",6
"CXCL14",6
"CXCL8",6
"HBA2",6
"HBB",6
"IFI27",6
"KRT13",6
"KRT17",6
"LRRIQ1",6
"PRSS1",6
"PRSS2",6
"RARRES1",6
"RSPH1",6
"S100A2",6
"S100A9",6
"SAA1",6
"SCGB3A2",6
"SPRR3",6
"TPPP3",6
"UBE2C",6
"SLPI",5.89502832914058
"KRT16",5.85743477852081
"CCL20",5.77516101690912
"CXCL1",5.49252850949579
"OASL",5.46177296619304
"TUBA1A",5.23937137724873
"LYNX1",5.16729024639347
"UBE2S",5.01323913836536
"MT1G",4.96241398154422
"SPRR1B",4.87085812681746
"WFDC2",4.85801313754527
"C5orf49",4.8154232717248
"CFAP53",4.72642706860448
"MMP7",4.70306228692611
"PIFO",4.70161980401537
"NUPR1",4.62537249116974
"CSTB",4.60729438630907
"SPINK1",4.52640362182999
"ADM",4.48346960194178
"PTTG1",4.47627920997492
"VIM",4.37119344880846
"FAM183A",4.37054434174957
"NNMT",4.33386259837357
"LCN2",4.15095737141415
"PSCA",4.1093580273852
"ISG15",4.06937888615032
"HMGB2",4.05585572930838
"C15orf48",4.03481819636336
"CCNB1",3.96971386472
"IFIT1",3.92914249515502
"IFI6",3.8236232631046
"G0S2",3.80323032346203
"KRT7",3.70428313335908
"HSPB1",3.66684364167694
"ANGPTL4",3.65168711036363
"CXCL3",3.62059340590979
"KIAA0101",3.58608594961296
"B2M",3.54527081956769
"TUBA1B",3.54085269551255
"MT1X",3.52181742026014
"SFTPD",3.52047856269301
"CXCL2",3.50605437256009
"RHOV",3.50011927341762
"IGFBP3",3.49884800300457
"AKR1C2",3.48159869502674
"STMN1",3.43081471059004
"CDC20",3.4239407538363
"RNASE1",3.33369792287369
"METTL7A",3.33365075669819
"H2AFZ",3.274547263218
"SLC39A8",3.25242866165381
"HES1",3.23602467284494
"MORN2",3.22197310653262
"SPP1",3.20364383130854
"HSPA6",3.16907082040745
"KRT19",3.14524203807295
"GDF15",3.1140714956482
"TMEM176B",3.09702795603393
"HIST1H4C",3.09114315945928
"AGR2",3.04227805257704
"CDA",3.00475024912719
"C9orf116",2.96999440892135
"C12orf75",2.9356308005252
"TMEM176A",2.92531008194755
"TUBB4B",2.8880358171129
"CCDC78",2.87579302754851
"FOXJ1",2.87554081644168
"BIRC5",2.8737211375677
"MKI67",2.86422854390295
"PTMA",2.84142208839524
"FAM229B",2.80869153951692
"KPNA2",2.80139953130055
"PLK1",2.79994190566816
"ALDH3A1",2.78473658749997
"ANKRD37",2.77744015158267
"ASS1",2.77500615682254
"FTL",2.74791084505781
"CST6",2.74058428482455
"CP",2.72556647664793
"TK1",2.72553439475814
"CYR61",2.72469542066626
"NDRG1",2.71144856269029
"CDK1",2.70943412393019
"IDO1",2.67214727406266
"MT2A",2.63646834339449
"CLU",2.62511057787968
"SFTPB",2.61929818318007
"TOP2A",2.61011849181339
"ACTB",2.60475642993181
"RRM2",2.57675294722791
"CYP1B1",2.53978699350785
"CENPF",2.53031605031455
"CETN2",2.52975451020803
"ADH1C",2.52141422296618
"CD24",2.5179585553388
"AREG",2.50376307385462
"NUSAP1",2.48764556387637
"TSPAN1",2.48391200526515
"C1R",2.48140791403987
"HMGN2",2.47055060251852
"FTH1",2.4701175196646
"IFIT3",2.46502222180746
"S100A6",2.44383953775454
"EFHC1",2.43642460436621
"MRPS6",2.42474513546698
"SOD2",2.41348242643841
"PIGR",2.40682856565802
"CENPA",2.40192591524813
"NTHL1",2.36343569843846
"PEG10",2.33552217616633
"AKR1C3",2.31693517833876
"C11orf96",2.30621211281847
"PLAC8",2.27788318344429
"TMSB4X",2.27496657974237
"ID1",2.27378402964964
"RRAD",2.24730800290008
"IFIT2",2.21931302662319
"CXCL6",2.19607420154275
"GPX3",2.17600180113301
"NMU",2.17320783517964
"CDKN3",2.16783608477424
"CKS2",2.15965590240246
"CITED2",2.13749936123478
"DKK1",2.13705070568393
"IER3",2.13178132123087
"AKR1B1",2.13026775363187
"B4GALT1",2.12121902637852
"NEAT1",2.11400609327462
"DUSP2",2.11143684743252
"ANXA2",2.10479340732508
"DIRAS3",2.10067843081557
"CNTNAP2",2.06565906710741
"NAPSA",2.06034566492231
