"","x"
"A1BG",0.935313326347922
"A2ML1",1.01031443386221
"A4GALT",1.03087068782635
"AAAS",0.993243839958372
"AACS",0.986863355444588
"AAED1",0.989702201244144
"AAGAB",0.92595113535085
"AAK1",0.985320469169836
"AAMDC",1.12775361539614
"AAMP",0.993253863971531
"AAR2",0.96337095494528
"AARS",0.954705465325576
"AARSD1",0.905205317372571
"AASDH",0.999198623085993
"AASDHPPT",0.984672329672273
"AATF",0.95951383706443
"ABCA2",0.916063545035698
"ABCA3",1.21317234878199
"ABCA7",0.978478131789437
"ABCB8",1.01587689752898
"ABCC1",0.92611670498266
"ABCC3",0
"ABCC4",0.91681469310639
"ABCD1",0.904726864815059
"ABCD3",0.991972107103681
"ABCD4",1.00490824218392
"ABCE1",1.00470024505638
"ABCF1",0.986241906722564
"ABCF2",0.924260936004786
"ABHD11",0.956897466752854
"ABHD11-AS1",1.10687633329462
"ABHD12",0
"ABHD13",0.983367153420614
"ABHD14A",0.992199491196969
"ABHD14B",0
"ABHD17A",0
"ABHD17C",0.98613235528452
"ABHD18",0.982253709241804
"ABHD2",1.02554977173072
"ABHD3",1.00783354974651
"ABHD5",1.08499450874232
"ABHD8",0.960890561671261
"ABI1",0.981859513528175
"ABI2",0.935874259382863
"ABL1",0.919306881857697
"ABL2",1.02781089912013
"ABLIM1",0.913092193297742
"ABLIM3",1.03149813985245
"ABO",0.936037412584456
"ABR",0.950510776103287
"ABRACL",1.03106074855943
"ABT1",0.997255739572602
"ABTB1",0.948176065285251
"AC002467.7",0.912816850300531
"AC003075.4",0.903660693685919
"AC004556.1",0
"AC004951.6",0.971401862558319
"AC005256.1",0.969662899480911
"AC007405.6",0.963557126628286
"AC009133.12",1.55313251488777
"AC013461.1",0.930066271252266
"AC024560.2",1.12124671603574
"AC058791.1",0.932780208097243
"AC090498.1",0
"AC091729.9",0.935099090678643
"AC093323.3",0.935952173873897
"AC093673.5",0.972202807428138
"ACAA1",0.934118108078576
"ACAA2",1.03062722386397
"ACACA",0.939915920850046
"ACAD10",0.949984484231556
"ACAD8",0.989794526249076
"ACAD9",0.900542696718011
"ACADM",0.96671414075731
"ACADVL",0.952985325770156
"ACAP2",1.00410826339839
"ACAP3",0.999008906918874
"ACAT1",1.00470253900993
"ACAT2",1.22133023618886
"ACBD3",0.965522922880602
"ACBD4",0.985324184636741
"ACBD5",1.01343185029919
"ACBD6",1.02353438813425
"ACD",0.94134117259679
"ACE",0.970993913766466
"ACER3",0.897427746257466
"ACIN1",0.944166169515757
"ACLY",0.907507367090808
"ACO1",0.940958203836687
"ACO2",0.913543860615382
"ACOT13",0.908799558571206
"ACOT7",1.07155660549801
"ACOT8",1.01037340715533
"ACOT9",1.03274243363604
"ACOX1",0.944590414514447
"ACOX2",1.1744071320338
"ACP1",0
"ACP2",1.00556469145114
"ACP5",1.00594343107203
"ACP6",0.968057717762778
"ACSF2",1.01958254162279
"ACSF3",0.942935698418894
"ACSL1",0.96149260440541
"ACSL3",0.954279610303909
"ACSL4",0.952479773624063
"ACSL5",0.979549737406726
"ACSS2",0.91210770890405
"ACTA2",1.02435648107768
"ACTB",2.60475642993181
"ACTG1",1.51821973883373
"ACTL6A",1.04837275639748
"ACTN4",0.877618749509618
"ACTR10",0.975085806302767
"ACTR1A",0.963119731347466
"ACTR1B",0.916126028226026
"ACTR2",0
"ACTR3",0.929508717214322
"ACTR6",1.04555711903852
"ACVR1",0.943004146153127
"ACY3",0.887679917361565
"ACYP1",1.0033615232215
"ACYP2",0.978859967166381
"ADAM10",0.967818691223734
"ADAM15",0.949115510525062
"ADAM17",1.16853029728587
"ADAM28",0.917040970519468
"ADAM8",1.0087822656541
"ADAM9",0
"ADAMTS9",0.992254467945464
"ADAP1",0.933948626363136
"ADAR",0
"ADAT1",0.959908841072053
"ADCK2",0.913424118040708
"ADCK3",0.8810946221734
"ADCK4",0.943438113407362
"ADCK5",0.919245962489248
"ADCY3",0.946413766726026
"ADCY6",0.966907455884539
"ADCY7",1.02893899722703
"ADD1",0.915122358870104
"ADD2",0.996293572053343
"ADGRA3",0.989056270939059
"ADGRE5",0.969212646110739
"ADGRF1",1.04054315652128
"ADGRF5",1.07388753398677
"ADGRG1",0
"ADGRL1",0.965787335745014
"ADH1C",2.52141422296618
"ADH5",0.989490829411335
"ADI1",0.988069490576264
"ADIPOR1",0
"ADIPOR2",0.90929122589263
"ADIRF",1.32277218245216
"ADK",0.940833166043
"ADM",4.48346960194178
"ADM5",1.42336361714181
"ADNP",0.961073462168868
"ADNP2",0.962644847258492
"ADO",0.909183385963534
"ADORA2B",1.00635709795203
"ADPGK",0.931432255767004
"ADPRHL2",0.963797713895659
"ADRB2",1.11936270463197
"ADRBK1",0.934963640167101
"ADRBK2",0
"ADRM1",1.19971132019106
"ADSL",0.993414412311638
"ADSS",0.93047484550572
"AEBP2",0.927409916646509
"AEN",0.918485970800532
"AES",0
"AFAP1",0.998685473564625
"AFAP1-AS1",0.88624472690088
"AFF1",0.961885035607609
"AFF4",0.937885408271647
"AFG3L2",0.889093187409101
"AFMID",1.2418041711876
"AFTPH",0.926057175841854
"AGA",0.981338936542331
"AGAP1",0.965809154325619
"AGAP2-AS1",0.982478363000844
"AGAP3",0.941232877904763
"AGBL5",0.97243908484041
"AGFG1",0.915908919957916
"AGFG2",1.06963342090155
"AGGF1",0.998552419433687
"AGK",0.95076326123607
"AGO1",0.994052724766993
"AGO2",0.933044818331262
"AGO3",0.938331423961049
"AGPAT1",0.949323195340053
"AGPAT2",0
"AGPAT3",0.894492037263019
