"","x"
"C20orf85",6
"C9orf24",6
"SCGB1A1",6
"SCGB3A1",6
"SCGB3A2",6
"TMEM190",6
"MGP",5.99049979811505
"CXCL14",5.95114663665336
"TPPP3",5.68047686096216
"CAPS",5.6242177096028
"C1orf194",5.56159753400718
"DNAAF1",5.18135691462977
"FAM183A",5.1159455711131
"AGER",4.87305456250026
"WFDC2",4.15510918177645
"BPIFB1",4.15157539602565
"SNTN",3.95313543565176
"C5orf49",3.72439951104108
"RSPH1",3.55742747120669
"CAV1",3.47106901118743
"KRT17",3.37172783658421
"SFTPA2",3.24095890523222
"SLPI",3.24007828873433
"C12orf75",3.19234822072742
"C2orf40",3.18084061672033
"MS4A8",3.15827307095204
"SFTPA1",3.14092895398355
"LCN2",3.09549974485406
"ZMYND10",3.06626593566271
"S100A6",3.0478874221455
"LRRIQ1",3.00429933447944
"C11orf88",2.96837645644517
"CLDN18",2.91195773133661
"CCDC78",2.90184573827849
"S100A4",2.87577039268494
"SPINK1",2.86965624160437
"CES1",2.8354725439573
"FAM216B",2.83334927617161
"RNASE1",2.78694611770134
"IFI27",2.78571374897365
"C9orf116",2.77367165151382
"KLK11",2.71853159580049
"IGFBP3",2.68381386950694
"LTF",2.67180796194942
"TMSB10",2.5940046589687
"SFTPB",2.53839655916427
"CXCL1",2.53429526577619
"PEBP4",2.52227432646652
"ISG15",2.48294877891011
"TMEM45A",2.47540806706071
"CDHR3",2.45824636825782
"IGFBP7",2.4437422951135
"IFI44L",2.44196581538947
"SERPINA1",2.43833237203481
"CEP126",2.43701092291254
"SFTPD",2.43693441232159
"TUBA4B",2.41408318077445
"SAT1",2.41131058269089
"CFAP53",2.40521985311121
"RTKN2",2.3764987844907
"MMP7",2.35414298006312
"ABCA3",2.35246044397021
"MRPS31",2.34117490689193
"C4BPA",2.33322414323809
"CCDC170",2.29098834584586
"PIFO",2.27018984168873
"RP1",2.26874767498466
"AQP4",2.26294748977459
"SMIM22",2.25716599637329
"ADIRF",2.24173458969205
"CCDC146",2.22622360780326
"AREG",2.22480049556822
"C21orf58",2.2159731530971
"SLC1A7",2.2147700295009
"C15orf48",2.18980183347995
"NEAT1",2.18779643628819
"KRT7",2.17934017000644
"CFAP43",2.17243480580058
"LAMP3",2.15681097395386
"EFHC1",2.15454855859165
"TSPAN1",2.15356988233728
"FABP5",2.12181367309261
"PLAC8",2.09531085553718
"GSTA1",2.08036392089238
"DRC3",2.07907609553722
"HSPA6",2.07564934116876
"CLU",2.07518422872893
"IL33",2.05470411521214
"PLAU",2.04159091784416
"AC008268.1",2.02797006296024
"RRAD",2.02476361631944
"PGC",2.02395868277191
"COL1A1",2.02088111000676
"CETN2",1.98866928934988
"RGS16",1.98834383268182
"HLA-B",1.96776505770544
"KCTD12",1.96059420448404
