"","x"
"A1BG",51.566306167159
"AACS",46.4954781597087
"AADAC",141.872835890016
"AAED1",126.978896618751
"AAK1",154.324282063374
"AAMDC",113.359332925666
"AAMP",148.596050072294
"AARD",166.585739394801
"AARS",39.1380129998479
"AASDH",71.3139277964324
"AASDHPPT",73.662910720004
"AASS",60.165549170461
"AATF",48.395563244498
"ABCA3",1247.76056388758
"ABCA5",136.321049520887
"ABCA7",45.42838598781
"ABCB8",46.6452048749329
"ABCC4",65.8527439888856
"ABCC6",124.425786912434
"ABCC9",32.9721464394753
"ABCD3",171.077050111365
"ABCD4",34.1940187268017
"ABCE1",109.871714754902
"ABCF1",279.852585536151
"ABCF2",40.4277649073451
"ABCF3",33.3968029548294
"ABCG1",50.1247558844675
"ABHD11",90.1018066178345
"ABHD12",82.5251865618634
"ABHD13",64.6993504988741
"ABHD14A",115.242575278132
"ABHD14B",127.565904099268
"ABHD17A",65.7325747435532
"ABHD17C",61.7354724367238
"ABHD2",489.317999135122
"ABHD3",38.0232432470297
"ABHD5",161.910206306982
"ABI1",104.616699204887
"ABI2",196.26788140177
"ABL1",46.6295226495115
"ABL2",71.5721963448675
"ABLIM1",116.249206967134
"ABO",86.7800463723832
"ABR",73.8015252690113
"ABRACL",52.5608503845415
"ABT1",77.7441650251314
"ABTB1",45.3940347376407
"AC004951.6",82.6351837407567
"AC005523.2",36.6875419365233
"AC007246.3",45.2126145703374
"AC007405.6",184.015630738754
"AC008268.1",173.686577129377
"AC009133.12",107.931105024651
"AC009403.2",36.4551396570254
"AC013264.2",123.486722205338
"AC013461.1",197.436346233977
"AC016831.7",33.5622126769482
"AC058791.1",53.150064077848
"AC074117.10",73.8122226968735
"AC079630.2",31.7682907345162
"AC079630.4",169.624352243467
"AC090498.1",269.401366518249
"AC090616.2",171.911023096438
"AC159540.1",77.5942387668843
"ACAA1",172.962729634161
"ACAA2",139.915412508874
"ACACA",87.4786472956288
"ACADL",242.900665298195
"ACADM",127.803876416602
"ACADS",72.4079508033011
"ACADSB",128.68682438669
"ACADVL",278.895701342608
"ACAP2",130.332800520116
"ACAT1",237.357270882263
"ACAT2",237.846928484334
"ACBD3",225.759197820734
"ACBD5",44.4346277191559
"ACBD6",98.8109741969843
"ACER3",44.0853333978791
"ACIN1",184.953262655928
"ACLY",118.099611011569
"ACO1",82.5569590241745
"ACO2",142.923533720719
"ACOT11",58.2504389293881
"ACOT13",135.160721281897
"ACOT7",38.5712829830125
"ACOT8",50.510707258371
"ACOT9",48.5597483279464
"ACOX1",60.3916890731852
"ACOXL",84.5682124564333
"ACP1",302.953697817354
"ACP2",66.4098114319547
"ACP5",342.563384974035
"ACSF2",59.9796441034106
"ACSF3",52.3710448759023
"ACSL1",285.670848099587
"ACSL3",245.258170757377
"ACSL4",323.36799703984
"ACSL5",120.200581815353
"ACSS1",53.453963782136
"ACSS2",104.913924819689
"ACSS3",61.2590289606549
"ACTB",3291.43189695619
"ACTG1",1936.28979419478
"ACTL6A",62.0788630534736
"ACTN1",75.8451260608438
"ACTN4",708.822285506621
"ACTR10",124.319431993412
"ACTR1A",67.6741141053146
"ACTR1B",107.723280733543
"ACTR2",301.831835761233
"ACTR3",211.363213610114
"ACTR3C",33.9157782079171
"ACTR6",43.0850107679048
"ACVR1",34.0796171922265
"ACVR1B",36.9312525880432
"ACYP1",46.6345849992517
"ACYP2",109.09579238453
"ADAM10",86.2466994466004
"ADAM15",60.5842540086761
"ADAM17",115.426157231651
"ADAM9",69.2040288029027
"ADAMTS9",64.3805244472356
"ADAMTSL4",51.941239191432
"ADAR",201.186723198475
"ADAT1",33.1385014481344
"ADCK3",87.4374851691949
"ADCK4",58.4790546608602
"ADCY7",54.4770475374549
"ADCY9",43.1685313889551
"ADD1",149.3651429778
"ADD3",138.901251765817
"ADGRD1",76.4472911536446
"ADGRE5",262.076122917329
"ADGRF5",882.268500589314
"ADGRL1",38.480037745865
"ADGRV1",81.0829183316711
"ADH5",295.38691887374
"ADI1",721.731847827191
"ADIPOR1",345.547803180594
"ADIPOR2",107.521852962982
"ADIRF",1418.51471295618
"ADK",190.174731225726
"ADNP",54.7321608888894
"ADNP2",89.2663806402865
"ADPGK",121.887029907641
"ADPRHL2",58.7852542608034
"ADRB2",201.65013487431
"ADRBK2",72.3184610059164
"ADRM1",199.512318865686
"ADSL",39.1411202577033
"ADSS",130.577117330347
"AEBP2",92.9662490596301
"AES",462.033219572936
"AFF1",84.4497633715821
"AFF3",178.280253467543
"AFF4",378.662421829301
"AFG3L2",139.998351041977
"AFTPH",171.021235872646
"AGA",55.3501478672609
"AGAP1",68.8772100071597
"AGAP3",50.8234270844956
"AGBL5",34.2098289787276
"AGER",266.71305072288
"AGFG1",77.3730714981998
"AGGF1",114.170394484992
"AGL",68.1568255734873
"AGO1",51.8448425913698
"AGO2",229.603685068226
"AGO3",138.368074085287
"AGO4",43.4948383265962
"AGPAT1",36.2784873616128
"AGPAT2",633.296223686753
"AGPAT3",72.1848633195959
"AGR2",1710.49696112823
"AGR3",1917.25957680299
"AGRN",87.11806903423
"AGTRAP",148.014510441051
"AHCTF1",60.1139353100559
"AHCY",119.007362664095
"AHCYL1",393.314641924126
"AHCYL2",167.403857852318
"AHI1",683.400375092219
"AHNAK",589.61249829456
"AHR",464.195906497957
"AHSA1",135.545902966656
"AHSA2",43.7030491598129
"AIDA",231.645602866476
"AIF1",151.6915997025
"AIFM1",60.071500217116
"AIG1",124.954071211191
"AIM1",50.5859052593593
"AIMP1",206.863125540207
"AIP",105.089650565219
"AK1",2219.90119998464
"AK2",198.275479710268
"AK3",208.985186348319
"AK6",123.976008186262
"AK9",90.9921640566395
"AKAP1",160.92122646188
"AKAP10",33.9447783173736
"AKAP11",67.4928061781268
"AKAP13",1838.18248231904
"AKAP17A",70.151411905227
"AKAP7",38.5539082764967
"AKAP8",74.7391325143583
"AKAP8L",51.0031949810877
"AKAP9",1312.48736463692
"AKIP1",61.9376150526938
"AKIRIN1",191.507663098597
"AKIRIN2",132.73151929857
"AKNA",74.5720233869891
"AKR1A1",230.680036940076
"AKR1B1",43.4840918807366
"AKR1C1",208.993282186393
"AKR1C3",56.092401614128
"AKR7A2",186.50836616483
"AKT1",116.921814320166
"AKT1S1",42.7841273163698
"AKT2",108.023082271331
"AKTIP",47.3775714645122
"ALAD",44.0376251250404
"ALAS1",110.036747652463
"ALCAM",500.293571259098
"ALDH1A1",673.143633612756
"ALDH2",1022.24770200135
"ALDH3A2",161.846271405449
"ALDH3B1",291.395291586324
"ALDH5A1",44.645640735432
"ALDH6A1",171.519110089313
"ALDH7A1",70.439428608956
"ALDH9A1",171.345852025423
"ALDOA",1124.1392192576
"ALDOC",44.3355213461009
"ALG12",26.9771746752028
"ALG13",145.720837801777
"ALG2",90.4519856784035
"ALG3",47.1234352454891
"ALG5",188.726734918226
"ALKBH3",47.1582918979932
"ALKBH5",141.495837466748
"ALKBH7",553.73994635666
"ALMS1",65.0156567318271
"ALOX15B",435.406039789669
"ALOX5",80.4997002949533
"ALOX5AP",228.972547741699
"ALPK1",29.2965378426819
"ALPL",555.937588996056
"AMD1",699.547841335755
"AMFR",42.6748031876125
"AMMECR1",56.4591403038704
"AMOTL1",55.6561975050815
"AMOTL2",72.4235099809613
"AMZ2",75.4619969706393
"ANAPC10",54.6050683434954
"ANAPC11",681.409815473053
"ANAPC13",211.594471801931
"ANAPC15",154.887396307664
"ANAPC16",1076.12053645061
"ANAPC4",37.8848045941376
"ANAPC5",171.074806375305
"ANAPC7",44.8473047720477
"ANG",129.230491271587
"ANGEL2",31.4787944214011
"ANK3",781.513601968779
"ANKFY1",49.1491860980614
"ANKH",55.2608656360819
"ANKHD1",65.8039611103766
"ANKIB1",69.7117861207353
"ANKLE2",107.166127013588
"ANKMY2",36.8612751739339
"ANKRA2",54.0373250373666
"ANKRD10",143.540189739106
"ANKRD11",506.695785537072
"ANKRD12",610.269361366865
"ANKRD13A",110.851502033754
"ANKRD13C",34.0756836850949
"ANKRD13D",42.8060985174116
"ANKRD17",176.005337950189
"ANKRD26",78.9305472219659
"ANKRD28",765.173472813909
"ANKRD29",116.221540433705
"ANKRD36",48.714739090001
"ANKRD36C",156.232306511029
"ANKRD37",120.808063935122
"ANKRD39",40.5742964487513
"ANKRD40",57.6912441651336
"ANKRD42",72.0793923605139
"ANKRD44",69.5138274888827
"ANKRD49",44.1047720236207
"ANKRD54",61.5469936737056
"ANKRD65",64.6933009475347
"ANKRD66",91.2691297021465
"ANKRD9",41.6233406333468
"ANKS1A",39.335822838039
"ANKZF1",59.7309340508658
"ANOS1",54.1032945433731
"ANP32A",324.556222439808
"ANP32B",486.713614834972
"ANP32E",170.592923039064
"ANTXR1",44.6394405990816
"ANXA1",1341.49201845099
"ANXA11",551.626301133145
"ANXA2",1413.86079220189
"ANXA3",61.4402228551916
"ANXA4",405.982884444321
"ANXA5",659.262714758201
"ANXA6",45.2003263959986
"ANXA7",266.362180900187
"AP000769.1",62.3898220709487
"AP1B1",80.1850552639289
"AP1G1",73.1598252452942
"AP1M1",59.232398466866
"AP1M2",109.334466804233
"AP1S1",74.783877205543
"AP1S2",61.48009200663
"AP2A1",51.5996387956044
"AP2A2",118.895323350731
"AP2B1",205.995817287051
"AP2M1",286.635747872866
"AP2S1",510.250021527905
"AP3B1",104.723402098968
"AP3D1",191.080828032849
"AP3M1",47.331336165491
"AP3S1",175.095198213446
"AP4M1",38.0645661211242
"AP4S1",29.8835601215989
"AP5M1",43.7401048276
"APBB1IP",46.1597791127131
"APC",95.3887001867374
"APCDD1",40.8295408230931
"APEH",66.2072135942888
"APEX1",211.068823403265
"APH1A",267.593929111792
"APH1B",49.0247032447406
"API5",66.4112206111613
"APIP",70.4235603847781
"APITD1",55.5899021995854
"APLP2",1792.30223852511
"APMAP",112.415308173911
"APOA1",117.741496925851
"APOA1BP",209.018295145848
"APOBEC3C",58.3315780415501
"APOC1",1300.26717598664
"APOE",502.621188397258
"APOH",54.0579693885746
"APOL1",58.3745329561893
"APOL6",90.1854149203022
"APOO",48.0933878064854
"APOOL",42.3655244542599
"APOPT1",74.2731513430446
"APP",273.991463823077
"APPBP2",93.6123006467474
"APPL1",180.183819169643
"APPL2",51.2461091798464
"APRT",753.288460369955
"APTR",49.5671700929663
"APTX",44.54999231597
"AQP1",634.90867408512
"AQP3",974.038886424994
"AQP4",661.306228384378
"AQP5",84.5417887070451
"AQR",72.2779579227644
"ARAF",81.5683100273905
"ARAP1",58.6625800418589
"ARAP2",120.363149508428
"ARC",62.2495248386541
"ARCN1",131.677995924311
"AREG",3583.25090372462
"ARF1",881.989335088611
"ARF3",241.329546231614
"ARF4",470.287668422433
"ARF5",178.164828147166
"ARF6",218.670893378047
"ARFGAP2",74.2434618318191
"ARFGAP3",208.790158873368
"ARFGEF1",73.9255343797637
"ARFGEF2",46.2878712578473
"ARFGEF3",1131.53263147117
"ARFIP1",69.8684448111325
"ARFIP2",179.070737556703
"ARFRP1",41.8480254655819
"ARG2",42.2815739515235
"ARGLU1",984.695875104794
"ARHGAP1",76.1426966155145
"ARHGAP10",42.4338827418202
"ARHGAP12",114.772758489029
"ARHGAP17",36.0289639506593
"ARHGAP18",207.531652087357
"ARHGAP21",60.0533643467765
"ARHGAP24",99.4802176051498
"ARHGAP27",42.3746971332233
"ARHGAP29",88.9380639445707
"ARHGAP31",35.0190479976823
"ARHGAP32",154.617700750617
"ARHGAP35",132.73680973097
"ARHGAP44",67.030015323456
"ARHGAP5",267.448155911495
"ARHGDIA",225.861445350287
"ARHGDIB",288.273733564805
"ARHGEF1",145.733601831674
"ARHGEF12",283.93379402324
"ARHGEF17",52.1867329582594
