"","x"
"CAPS",6
"CCL4",6
"HP",6
"NKG7",6
"SCGB1A1",6
"SCGB3A1",6
"SCGB3A2",6
"CCL5",4.28364400641582
"IFI27",4.03208260599236
"SPINK5",4.019726829703
"FGG",3.91514531298222
"SOX4",3.88893687094949
"CXCL8",3.6934464195736
"SERPINA1",3.45602708866812
"AGER",3.42541464012705
"TSPAN1",3.41687318785771
"CAV1",3.32083432501573
"AREG",3.11089031064203
"IL32",2.92401800261445
"GZMB",2.90645889029967
"TPPP3",2.90434012385584
"TNFRSF12A",2.87734509926244
"PGC",2.69734231518799
"CXCL1",2.65344591518311
"CXCL2",2.52139350795698
"ICAM1",2.48274861105221
"SLPI",2.42106233790683
"FABP5",2.39271559941347
"AC008268.1",2.34378524757865
"CES1",2.33886004957995
"CEACAM6",2.33403605174387
"EMP2",2.30394634837859
"GZMH",2.29265656645412
"CST7",2.26290254432779
"NEAT1",2.24905919181588
"CHI3L1",2.24115189920704
"GDF15",2.22380402538354
"DMBT1",2.20738278329187
"MORN2",2.17847420761189
"LGALS1",2.17046095707436
"MGP",2.10697383903978
"KRT7",2.10165453166716
"CD24",2.09171505139688
"LCN2",2.07764096288345
"GZMA",2.06469517848741
"B2M",2.05669618349301
"TACSTD2",2.04020144361848
"CETN2",2.03250207094757
"S100A10",2.0233750116344
"IGFBP7",1.99346424852276
"VIM",1.96687620863021
"IER3",1.96353424609559
"MMP7",1.95614040066285
"CYP4B1",1.93870743408962
"C12orf75",1.93526749556547
"DBI",1.92917752379289
"NNMT",1.91494032954403
"MALAT1",1.90476804049786
"CTSH",1.88245097567211
"IER2",1.87181990529998
"ANXA1",1.85346869620809
"CITED2",1.83441939266648
"SOCS3",1.80957950128592
"GKN2",1.80644894938059
"MYC",1.80582071022243
"ID1",1.80233936727711
"HCST",1.79934866034833
"CYBA",1.79777022995034
"CXCL3",1.79703909234445
"ZDHHC3",1.79459758644813
"AZGP1",1.79429721838331
"SFTA1P",1.76880131955349
"SFTPD",1.76814793535826
"TMSB4X",1.76771813152149
"NAPSA",1.76384964079383
"CORO1A",1.75967632706338
"MT2A",1.75508289285179
"MSLN",1.74767307001512
"HSP90AA1",1.74522238569042
"PIFO",1.71426873351662
"PTMA",1.71000070617767
"CTSE",1.70343313662305
"GADD45B",1.69493953963354
