"","x"
"S100A6",6
"WFDC2",6
"SLPI",5.8182828263344
"MT-ATP6",5.73262599975079
"MT-CYB",5.4255206123275
"FTH1",5.23433615509139
"MT-ND2",5.20206137469577
"MT-ND1",5.11884300478791
"MT-ND4",4.90242106382014
"MT-CO3",4.77444764184753
"MT-CO2",4.65903205969987
"S100P",4.46316897869918
"MT-ND3",4.21849307307637
"CD9",4.15127761899205
"PENK",4.11525318233511
"UBE2C",4.02397037944042
"MT-CO1",3.98391477783583
"KRT17",3.96292680802823
"HIST1H4C",3.94738357504551
"KRT5",3.79919406784579
"GAPDH",3.36800302347111
"S100A9",3.34682934911991
"CSTB",3.3227862248279
"PTMA",3.13276706193834
"IGFBP3",3.13143566239121
"KIAA0101",3.07130036817059
"TMSB10",3.03566119649296
"TOP2A",3.0306345795637
"KRT18",3.02859582081877
"LUM",2.95280391450457
"CDC20",2.88127112934807
"MALAT1",2.85341018735962
"KRT19",2.80403991939508
"ANXA1",2.76655075409591
"AGR2",2.75517623610302
"MT1X",2.71144507511854
"FTL",2.69337109471358
"NEAT1",2.68739572461993
"MT2A",2.67611606932898
"ID4",2.63921195534426
"RRM2",2.62550115118313
"TACSTD2",2.616882399545
"NUSAP1",2.59739798797609
"MEST",2.58024773264785
"TUBA1A",2.57468175369757
"LDHA",2.53628533801141
"CD55",2.50886133510424
"LCN2",2.46838166043387
"ADM",2.43737219389818
"TUBA1B",2.4357962965478
"CDK1",2.40629484168612
"CENPF",2.40193674940651
"IGFL2",2.37610173300074
"KPNA2",2.36832934489248
"KRT8",2.36507458369511
"FABP5",2.33965138682312
"INHBB",2.33361239459408
"CYR61",2.33339958212054
"HMGB2",2.32594223977951
"ID2",2.30450202212733
"JUN",2.28131519513374
"TMSB4X",2.27910130927449
"ALDH1A1",2.25076191482871
"FN1",2.24628857658784
"EGR1",2.22460246775399
"CST6",2.21356658536846
"ID3",2.21015068437948
"CKB",2.20099788957107
"CD24",2.19318000123317
"SCD",2.13596430875347
"TPX2",2.11747388892109
"KRT7",2.11293890448631
"MKI67",2.09473402833368
"NDRG1",2.09450157154685
"MT-ND5",2.08191328980116
"HMGA1",2.08007514526115
"FOS",2.07348029473366
"ECM1",2.07279868655116
"VIM",2.06432421037951
"C12orf75",2.0597278600213
"CCNB1",2.03481789395153
"SLC2A3",2.03438329668816
"KLF6",2.03421825245209
"IGFBP4",2.02863873996341
"TROAP",2.021469841009
"ACTB",2.02043322552079
"TK1",2.00857166109516
"NUPR1",2.00725887910117
"TUBB4B",1.99801741004028
"UBE2S",1.98843128010377
"MDK",1.98802682613647
"IFITM3",1.9757027940203
"HSPB1",1.96727657250467
"CCNB2",1.96586041899373
"FOSB",1.96032857708152
"PRC1",1.95721767803075
"ATF3",1.95539690887836
"S100A2",1.95162165039827
"AREG",1.94940382530597
"PRR15",1.94901032563509
"CAV1",1.9478567443237
"HOPX",1.93563107033211
"BOC",1.9298564737551
"PTGES",1.92950564492631
"UGDH",1.92237467555507
"ARL4C",1.91503116196276
"BIRC5",1.91337834320537
"H2AFZ",1.91329137681068
"FXYD3",1.90793531515809
"CENPA",1.89972402118608
"TAGLN",1.88732160668129
"CKS1B",1.88612139009924
"PDLIM3",1.88574424547695
"LRRC26",1.87900577434465
"RACGAP1",1.87608009071874
"ELF3",1.86999957575849
"PTTG1",1.86992944195554
"STMN1",1.86395213154492
"CTGF",1.84552856565503
"IER2",1.84310034384474
"TSPAN1",1.84141107228099
"PSAP",1.83133835373541
"HSPA1A",1.83001022807152
"CITED4",1.82534841784197
"SMTN",1.82345834219758
"RGS2",1.82245227064807
"C15orf48",1.81954691721731
"KIF23",1.81175359290732
"HSPA1B",1.81175003425524
"TACC3",1.80976293269787
"LGALS1",1.808532080473
"LYPD3",1.80396571135032
"WNT10A",1.80264824794671
"EMP1",1.79343484766327
"PHGDH",1.79170351171431
"DLX5",1.78808956717848
"HES1",1.78756646881714
"SH3BGRL",1.78251541428586
"S100A11",1.77867319129088
"B2M",1.77717587723805
"PLAU",1.77151212886011
"RAD51AP1",1.76986776384426
"CEP55",1.76801743562669
"RGCC",1.76586236008509
"IRF1",1.74194630268476
"FDXACB1",1.74076722798026
"GADD45A",1.73653577917
"MYCN",1.73529693463251
"CENPM",1.73301745846413
"HSP90B1",1.72343416440645
"COL9A2",1.72116772943662
"PERP",1.7156684057775
"MME",1.70669749663229
"SMC4",1.70597573240708
"APOE",1.70240627328876
"S100A14",1.69544269279789
"ASCL2",1.69096084293239
"DUSP1",1.6908167834807
"AURKB",1.68479263212338
"RND3",1.68127795157531
"SAT1",1.67205642423024
