"","x"
"SCGB3A2",6
"SFTPA1",6
"SFTPA2",6
"SFTPB",6
"SFTPC",6
"SLPI",6
"FABP5",5.63134169238729
"APOE",5.520705825864
"S100A2",5.43910743911505
"CLU",5.0687293225737
"LRRK2",5.05791943216058
"AQP1",4.95898408882081
"APOC1",4.8924764908586
"C11orf96",4.53062460390089
"CTSH",4.26768499231463
"SAA2",4.22301517272075
"LAMP3",4.16470612232317
"TOP2A",4.1645910080569
"GDF15",4.15158306897535
"WFDC2",4.1458948323485
"ANGPTL4",3.99259109499444
"SFTPD",3.82841656427758
"PEBP4",3.81551047460325
"DBI",3.79986363165269
"G0S2",3.7919659376979
"MMP7",3.71730427025892
"RPS4Y1",3.70447103202374
"MT2A",3.57322071880755
"C8orf4",3.5555570189164
"CYB5A",3.50315421770872
"KRT17",3.4952369886323
"LYZ",3.41969636743839
"HMGB2",3.4017487654716
"AQP4",3.36462361066983
"CXCL1",3.35766894117902
"CEACAM5",3.34959354901989
"MACROD2",3.34156049781418
"C3",3.29583895699135
"ABCA3",3.26769213487691
"FTL",3.24698946664346
"SAA1",3.21156773964511
"SLC39A8",3.16201815145962
"NNMT",3.14095577927342
"S100A9",3.13557788571049
"PEG10",3.13388521715299
"NUPR1",3.13074577620997
"TYROBP",3.11663924751082
"NRGN",3.00662360744595
"S100A4",2.95100984137165
"MT1E",2.9372818308994
"HSPA1A",2.91769878609063
"AGR2",2.88437566685814
"CDC20",2.8650585214799
"TFPI",2.85398620693294
"CDK1",2.82066585791776
"C6orf222",2.81986834602037
"CD74",2.81683900250854
"RRAD",2.8140109827081
"VIM",2.81313369092159
"RNASE1",2.79240787197097
"CCL20",2.7570094281647
"FGF19",2.75248559437717
"ALPL",2.73184733419364
"HIST1H4C",2.72706542851452
"CCNB1",2.67220302674292
"C1R",2.65896226549889
"MT-CYB",2.65040426610436
"BTG2",2.63453773420475
"NAPSA",2.6198941371112
"C1QB",2.61654537721698
"IFITM2",2.614746084934
"NPC2",2.60748647395037
"HSPA1B",2.60373996942064
"IGFBP3",2.57583653795794
"SPRR1B",2.56239337858122
"CXCL3",2.55311438864506
"UBE2C",2.54983774383255
"AREG",2.54980188153986
"GADD45B",2.53655889615102
"LPCAT1",2.53413021904661
"RPS27L",2.53174713937789
"TGFBI",2.49358598276102
"TNFSF10",2.49278564605047
"PIP",2.48039543989295
"IL37",2.471163723813
"RGS16",2.45240134259196
"ID1",2.43909408885747
"HES1",2.43550195530014
"C1QA",2.42377563027932
"SPRR2D",2.4180086498136
"SRGN",2.40902647627967
"DRAM1",2.35734053389865
"SERPINA1",2.34485354857888
"C16orf89",2.34376639966706
"KRT18",2.33597873018675
"NEAT1",2.32771768019807
"GBP4",2.32304697144655
"IER2",2.29457673761186
"PTTG1",2.28613918458374
"JUN",2.28263315809615
"KRT19",2.27892642297798
"CCL5",2.2728322652028
"BIRC5",2.26411898249558
"ADM",2.25425310933257
"WSB1",2.24709785891443
"TXNIP",2.24440918739943
"UBE2S",2.23806740365097
"KRT16",2.22214159023468
"S100A8",2.18379243183198
"MID1IP1",2.18186654627247
"CYR61",2.18002926857055
"IL32",2.17812471670361
"C1S",2.15935144576599
"MT-ND3",2.15378996843138
"LUCAT1",2.12511541846886
"ECM1",2.12061842918241
"CEBPA",2.11855656326121
"HLA-DPB1",2.11620962263624
"TNFAIP2",2.11282703729532
"LY6D",2.09582992112847
"TREM1",2.09438332954048
"STOM",2.09400772643785
"AGR3",2.08322885256574
"CSTB",2.07895903349555
"KISS1",2.07733008146848
"HIST1H2BG",2.07426429065258
"PTGS2",2.07366173313622
"FCER1G",2.07167463059506
"SELENBP1",2.06907336223524
"FOS",2.06255098435853
"CSF2",2.06189164209265
"C4BPA",2.05383803036162
"LAMC2",2.04063637854239
"MT-CO2",2.0363638528141
"CHI3L1",2.02673773548301
"STMN1",2.02453417650941
"ALOX5AP",2.02330800036946
"LCN2",2.01925932051119
"KPNA2",2.016148138798
"ETV1",2.00895987947515
"KCNQ1OT1",1.9964730901704
"MT-CO3",1.99215324635577
"RP11-160E2.6",1.99214450599655
"VEGFA",1.98904128449528
"IRX3",1.98662007567885
"PIGR",1.98190806393787
"SERPING1",1.97979763188248
"GBP2",1.97800384117038
"CDKN1A",1.97342447736522
"CD68",1.96085239212014
"CEACAM6",1.9526736236932
"KRTAP2-3",1.9441201175043
"CCL3",1.94135734920763
"KIAA0101",1.9378069466652
"SFTA3",1.93048543806668
"MT-ATP6",1.92142505355511
"DDIT4",1.92080931344385
"NKG7",1.91829892734264
"MT-ND4",1.9164251966462
"CKAP2",1.91568425422516
"CCDC71L",1.91494028602183
"SCD",1.91348124693948
"SAT1",1.91165171273909
"AQP3",1.91039125220022
"LAMB3",1.90806296647377
"CKS2",1.90656359338193
"MT1X",1.90404262476973
"LGALS1",1.90333839241502
"HSD17B11",1.89291107903902
"SOCS3",1.89018499264294
"ID3",1.88983784681392
"CCL4L2",1.88683575439987
"GAPDH",1.88605918848251
"LDHB",1.87427196999937
"HLA-DQA1",1.87160072307894
"ADGRF5",1.87095899731368
"IRF1",1.86979447378038
"EGR1",1.86804946780148
"SOX9",1.86715178801174
"PTPN13",1.86639015121558
"CXCL17",1.86466092080996
"PDLIM3",1.86392665860224
"MT-ND2",1.86281831351418
"CCL4",1.85508849549439
"ANKRD37",1.85500703205119
"SPINK1",1.85388449405193
"SUSD2",1.85357110926337
"KRT8",1.85252496570891
"DUSP2",1.84716037797613
"TRIM31",1.84294363344201
"PLAT",1.8428954713677
"NDRG1",1.84244741552823
"TK1",1.83885588108663
"DLC1",1.82774243217912
"GPR183",1.82592957099316
"LAPTM5",1.82222334028588
"CRABP2",1.81843057611099
"SOD2",1.81478799727087
"PLCG2",1.8041376269619
"WARS",1.80309771736957
"SFTA1P",1.79605216547678
"HOPX",1.78955833045262
"BTG1",1.78725941517067
"TUBA1A",1.77747188063127
"MUC21",1.77671635643531
"IL1RL1",1.77575537130335
"HLA-DRB1",1.77534225521229
"JUNB",1.77493162068732
"HMGB3",1.77236911175803
"STEAP4",1.77182518995251
"TIMP1",1.76752200723719
"CXCL8",1.76553179623953
"FN1",1.76460821364105
"SPINK5",1.76076671071908
"FAM46A",1.75848283712263
"RP11-467L13.7",1.75708148423267
"MT-ND1",1.73687912786398
"AIF1",1.73568371635577
"CYP1B1",1.73545535585254
"ANXA1",1.72920608989318
"PDK4",1.72729403703427
"DHCR24",1.71644097393695
"TESC",1.71489643067692
"TUBA1B",1.70805114545849
"PRSS22",1.70056304685572
"H2AFZ",1.69902969593931
"F3",1.69261775216971
"CREB3L1",1.69183697901845
"KRT15",1.6907019761616
"PRKCDBP",1.68999274236634
"SMC4",1.67894995274508
"CKS1B",1.67527421711787
"GBP1",1.67473761719916
"TSPAN1",1.67456825886816
"C6orf141",1.67186665080618
"TFPI2",1.66976522011201
"ZFP36",1.66781398175179
"ARL14",1.66063844427007
"DUOX1",1.66006213918305
"PTMS",1.65960404980456
"TNFAIP3",1.65589943268195
"BIRC3",1.65389057758289
"RGCC",1.64796889083991
"RBPMS",1.64763793904064
"ID2",1.64637572597894
"NR4A1",1.64375084203016
"CD38",1.64307274306876
"B2M",1.63722697415934
"FLRT3",1.63405507435152
"IFITM3",1.63196333881745
"FYB",1.62257965476191
"DNAJC12",1.62238825629158
"CDC42EP3",1.62147216685198
"C1QC",1.62134533401831
"CD3D",1.62021085410211
"RGS2",1.61750486305638
"PLK3",1.61229945110014
"SYNE1",1.61169181076149
"MALL",1.61101016254858
"S100P",1.60701348993575
"FBP1",1.6061554802794
"HLA-DQA2",1.6046409956402
"LMO3",1.59247782677602
"SLC5A3",1.59129112728668
"SLC6A14",1.58755045469675
"MIR222HG",1.58565171390775
"CNKSR3",1.58483090036527
"HLA-DOA",1.58454077990249
"ITPKC",1.58387368785485
"MT-CO1",1.58076758634171
"HLA-C",1.58011762171497
"YOD1",1.57807279431264
"PLAC8",1.57715867768741
"IFI6",1.57324730356246
"SLC2A1",1.57183210691646
"H1F0",1.57091453815691
"CD83",1.57087556829434
"PNISR",1.56776457669056
"FXYD3",1.56627693530476
"MYC",1.56291249773759
"HMGN2",1.56226806109624
"HLA-A",1.56212607276673
"CST6",1.56113478159348
"LST1",1.55762881824526
"PLAU",1.55725380645817
"KLF4",1.55721401417364
"MFSD2A",1.55506540820742
"IFI44L",1.55348060237146
"CXCL2",1.55307161706598
"S100A10",1.55106042141901
"CTSD",1.54823178156949
"HLA-DPA1",1.5468599129206
"BCL2A1",1.54359039313703
"MAP1B",1.54262834310552
"SOX4",1.54229874394036
"COL1A1",1.54197551093113
"EMP3",1.54083559092966
"CAV1",1.54056527493418
"EDN1",1.53706174228025
"CD52",1.53691328629735
"RND1",1.53672307562106
"TYMS",1.53646484346977
"ICAM4",1.53621687284972
"FGFBP1",1.535510558439
"TACC1",1.53549883997061
"RP1-34B20.21",1.53514197231458
"SOCS2",1.53354032978111
"CAPN8",1.5307908509417
"MRC2",1.53038644863102
"ZWINT",1.530139080955
"CFI",1.52890345146018
"IER3",1.52407531667616
"SEPP1",1.5228995663604
"MECOM",1.51992663661079
"KRT7",1.51804253840921
"CXCR4",1.51324063174678
"ARL4C",1.51236753240905
"GLCCI1",1.50971035002895
"FKBP4",1.50927064992481
"CLIC3",1.50706433152467
"HLA-B",1.5052729156816
"DUT",1.50522295694815
"MTUS1",1.50332123865651
"CA9",1.50083442051119
"RP1",1.49938531806299
"SLCO2A1",1.49312101250835
"HIST1H1C",1.49279789424795
"CCL18",1.49165795912008
"EPHA2",1.49104237415852
"RARRES2",1.48978083642955
