"","x"
"AAAS",0.976411291806645
"AACS",1.03115896434329
"AAED1",1.00748870753712
"AAGAB",0.911264655072136
"AAK1",0.939434461285232
"AAMDC",1.00142342375909
"AAMP",0.92229684985387
"AAR2",0.919303062001568
"AARS",1.18958738102286
"AASDH",1.08339359194184
"AASDHPPT",0.948510850122818
"AATF",0.935347092514294
"ABCA1",1.00582776524156
"ABCA12",1.09507026108211
"ABCA3",1.19234908503163
"ABCA4",1.02795156158
"ABCA7",1.14773833919904
"ABCB7",0.901797692491107
"ABCB8",0.879985432346745
"ABCC3",0.9327651502539
"ABCC6",0.982291711431897
"ABCD1",0.974244041863958
"ABCD3",0.98517235135664
"ABCD4",0.892037994466341
"ABCE1",1.04021979100118
"ABCF1",0.918622866561032
"ABCF2",0.851794047779386
"ABCF3",0.877850116642945
"ABHD11",1.11691591638916
"ABHD11-AS1",1.24246650741538
"ABHD12",1.0329557897063
"ABHD13",0.981121701300649
"ABHD14A",0.905827499992771
"ABHD14B",0.915303895048401
"ABHD17A",0.900040057484722
"ABHD17C",1.03917552698283
"ABHD2",0.939769979488648
"ABHD3",1.02458634895513
"ABHD5",1.0126708938936
"ABHD8",1.07202753697699
"ABI1",0.889973741895586
"ABI2",0.955247479348336
"ABL1",0.927085461341503
"ABL2",1.53906882802221
"ABLIM1",1.01973921532674
"ABLIM3",1.04050945685697
"ABO",0.956735776402662
"ABR",0.945330669676852
"ABRACL",0.889357687681913
"ABT1",0.920511514976559
"AC004951.6",0.965439108447429
"AC007246.3",0.968887711529482
"AC009133.12",1.67462354910755
"AC013461.1",1.0315107005355
"AC016549.1",1.11858320577451
"AC058791.1",1.03187060383768
"AC090498.1",0.717512410041066
"AC093673.5",1.10882020854256
"AC253572.1",0.970495448973388
"ACAA1",0.965614380412182
"ACACA",1.09620074099913
"ACAD8",1.05385366707247
"ACAD9",0.935168111103303
"ACADM",1.06985314187504
"ACADSB",1.09126175321096
"ACADVL",1.05736330968784
"ACAP2",0.976925665394337
"ACAP3",1.00463722273485
"ACAT1",1.07742725448992
"ACAT2",0.98764316914199
"ACBD3",0.896686986652677
"ACBD5",0.880739217748268
"ACBD6",0.994218221817543
"ACD",1.00928710382876
"ACER3",0.970536568852873
"ACHE",1.05023405149617
"ACIN1",0.925352409441086
"ACLY",0.907547971727958
"ACO1",0.993236520851116
"ACO2",0.829785364359046
"ACOT11",1.01550140282343
"ACOT13",1.03739045452821
"ACOT4",0.881129968650601
"ACOT7",1.02960400639558
"ACOT8",1.03777082577384
"ACOT9",0.952386841816055
"ACOX1",0.937794703367378
"ACOX2",1.25041180244954
"ACP1",0.907437702740007
"ACP2",1.00411214291361
"ACP5",0.929585786922369
"ACP6",0.993748361285032
"ACSF2",1.0034986054051
"ACSF3",0.896094153223098
"ACSL1",1.02514584357547
"ACSL3",1.06509839773485
"ACSL4",1.01922879255256
"ACSL5",1.07632159649265
"ACTA2",0.932748032834952
"ACTB",2.4530527558099
"ACTG1",1.24091817134092
"ACTL6A",0.977922928232248
"ACTN1",1.0578074041674
"ACTN4",1.03376997277701
"ACTR10",0.902934793531187
"ACTR1A",0.874082665491699
"ACTR1B",0.971657762309434
"ACTR2",0.903428155921381
"ACTR3",0.948770666906409
"ACVR1",1.00073637199563
"ACVR1B",1.04650058685329
"ACVR2B",1.03345495025755
"ACY3",0.995341968103866
"ACYP1",1.03500260337204
"ACYP2",0.950502518287214
"ADAM10",0.82011210181763
"ADAM15",0.922293317623558
"ADAM17",1.04504679738733
"ADAM8",1.02955441288642
"ADAM9",0.912568707549044
"ADAR",0.910705450549638
"ADAT1",1.03004412097232
"ADCK2",0.911051973754923
"ADCK4",1.01997360447823
"ADCY6",1.01484500568206
"ADCY9",0.908648631305872
"ADD1",0.889547325089439
"ADD3",0.911248025680161
"ADGRE5",0.985542443389341
"ADGRF1",1.12134359092593
"ADGRF5",1.06479315427534
"ADGRG1",1.17023117121623
"ADGRL1",0.976676863416479
"ADH5",0.847537378906364
"ADI1",0.886519233140716
"ADIPOR1",0.818486694536539
"ADIPOR2",0.871033147485423
"ADIRF",1.48780864738088
"ADK",1.08675162847908
"ADM",2.05771465901251
"ADNP",0.982025597783343
"ADNP2",0.84144763275976
"ADO",0.950012682147796
"ADORA1",1.01042133457369
"ADPGK",0.92389492568107
"ADPRHL2",1.00292395477335
"ADRB2",1.30610060517506
"ADRBK1",0.971763712312458
"ADRM1",0.985845607107857
"ADSL",0.885205833304406
"ADSS",0.892355411608874
"ADSSL1",1.00356301309045
"AEBP2",0.989478265555064
"AEN",0.902073111350388
"AES",0.861518085821182
"AFAP1",1.07535896215151
"AFAP1-AS1",0.959358436285558
"AFAP1L2",1.03056114355575
"AFF1",1.01088176241621
"AFF4",0.912180548332967
"AFG3L2",0.919544637919361
"AFTPH",0.857416570386289
"AGA",1.01578868945703
"AGAP3",0.889385147814878
"AGBL5",0.993760956405407
"AGFG1",0.929916724643169
"AGGF1",0.970051100667256
"AGL",1.04517052308822
"AGO1",0.920030620115089
"AGO2",0.973340936191458
"AGO3",0.965708301471509
"AGO4",0.989928387637521
"AGPAT1",0.833411669799759
"AGPAT2",1.09489621654437
"AGPAT3",0.895553083020711
"AGPS",0.94045842092417
"AGR2",2.1403779536169
"AGR3",2.12989133762264
"AGRN",0.986347699472093
"AGTRAP",0.906696716330275
"AHCTF1",0.937432763147951
"AHCY",1.00177531212838
"AHCYL1",0.901280771244843
"AHCYL2",1.036696841061
"AHDC1",0.959556265083825
"AHI1",1.0095019864978
"AHNAK",1.01266325597018
